AGENCIA,VENTANILLA,TIPO,NRO,GENERADO,ASIGNADO,_INICIO_ATENCION,_FIN_ATENCION
AGENCIA_CHACARILLA_1,8,PR,PR38,11:12:49,11:21:18,11:25:25,11:34:04
AGENCIA_CHACARILLA_1,8,PR,PR46,11:35:38,11:38:49,11:39:08,11:42:47
AGENCIA_CHACARILLA_1,8,PR,PR47,11:36:07,11:44:52,11:44:58,11:47:01
AGENCIA_CHACARILLA_1,8,PR,PR48,11:38:13,11:47:01,11:47:08,11:47:59
AGENCIA_CHACARILLA_1,8,PR,PR52,11:46:02,11:59:51,12:00:01,12:02:07
AGENCIA_CHACARILLA_1,8,PR,PR54,11:50:07,12:02:07,12:02:25,12:10:04
AGENCIA_CHACARILLA_1,2,U,U10,10:55:00,11:30:07,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,2,U,U14,11:56:44,12:54:51,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,5,U,U5,10:13:25,10:28:56,10:29:09,10:30:44
AGENCIA_CHACARILLA_1,5,U,U11,11:34:26,12:50:53,12:51:01,12:51:01
AGENCIA_CHACARILLA_1,5,U,U12,11:42:03,12:51:02,12:51:09,12:51:09
AGENCIA_CHACARILLA_1,5,U,U13,11:46:43,12:51:27,12:51:31,12:51:32
AGENCIA_CHACARILLA_1,5,U,U16,12:35:56,13:03:40,13:03:44,13:08:35
AGENCIA_CHACARILLA_1,7,U,U19,12:58:36,13:06:16,13:06:22,14:11:04
AGENCIA_CHACARILLA_1,6,U,U9,10:45:54,11:12:50,11:12:53,11:36:41
AGENCIA_CHACARILLA_1,3,U,U1,09:17:00,09:20:02,09:20:06,09:25:52
AGENCIA_CHACARILLA_1,3,U,U2,09:26:30,09:30:08,09:30:18,09:30:57
AGENCIA_CHACARILLA_1,3,U,U3,09:41:09,09:41:14,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,3,U,U6,10:18:40,10:51:21,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,3,U,U7,10:21:28,10:51:34,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,3,U,U8,10:26:45,10:54:36,10:54:51,10:57:02
AGENCIA_CHACARILLA_1,3,U,U18,12:43:43,13:05:17,13:05:23,13:06:56
AGENCIA_CHACARILLA_1,4,U,U15,12:23:34,13:00:48,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,8,U,U4,09:44:03,09:45:32,09:45:48,09:48:34
AGENCIA_EL_POLO_2,1,C,C1,09:02:07,09:03:50,09:03:52,09:05:32
AGENCIA_EL_POLO_2,1,C,C5,09:24:13,09:25:27,09:25:29,09:29:33
AGENCIA_EL_POLO_2,1,C,C7,09:40:27,09:40:29,09:40:40,09:45:47
AGENCIA_EL_POLO_2,1,C,C11,10:12:09,10:12:25,10:12:29,10:29:12
AGENCIA_EL_POLO_2,1,C,C12,10:29:27,10:30:23,10:30:25,10:31:44
AGENCIA_EL_POLO_2,1,C,C13,10:33:51,10:34:15,10:34:20,10:36:27
AGENCIA_EL_POLO_2,1,C,C15,10:41:48,10:42:13,10:42:17,10:49:36
AGENCIA_EL_POLO_2,1,C,C39,11:46:43,11:54:07,11:54:08,11:55:16
AGENCIA_EL_POLO_2,1,C,C41,11:52:45,11:57:05,11:57:06,11:57:13
AGENCIA_EL_POLO_2,1,C,C42,11:53:34,11:57:14,11:57:18,12:01:52
AGENCIA_EL_POLO_2,1,C,C45,12:00:10,12:02:03,12:02:05,12:07:30
AGENCIA_EL_POLO_2,1,C,C51,12:22:19,12:22:32,12:22:34,12:24:31
AGENCIA_EL_POLO_2,1,C,C52,12:26:33,12:26:34,12:26:45,12:28:14
AGENCIA_EL_POLO_2,1,C,C53,12:31:46,12:31:48,12:31:54,12:33:23
AGENCIA_EL_POLO_2,1,C,C54,12:32:45,12:33:24,12:33:26,12:36:36
AGENCIA_EL_POLO_2,1,C,C56,12:35:22,12:36:37,12:36:39,12:37:39
AGENCIA_EL_POLO_2,1,C,C57,12:40:00,12:40:02,12:40:14,12:45:22
AGENCIA_EL_POLO_2,1,C,C59,12:56:11,12:56:15,12:57:01,13:09:12
AGENCIA_EL_POLO_2,3,C,C2,09:02:44,09:05:07,09:05:37,09:14:00
AGENCIA_EL_POLO_2,3,C,C3,09:17:29,09:17:35,09:23:41,09:23:43
AGENCIA_EL_POLO_2,3,C,C4,09:22:41,09:23:45,09:23:49,09:29:04
AGENCIA_EL_POLO_2,3,C,C8,09:41:29,09:41:32,09:44:06,10:32:57
AGENCIA_EL_POLO_2,3,C,C14,10:35:40,10:39:18,10:39:23,10:43:07
AGENCIA_EL_POLO_2,3,C,C16,10:42:55,10:43:09,10:43:24,10:47:25
AGENCIA_EL_POLO_2,3,C,C17,10:45:44,10:47:25,10:48:41,10:48:42
AGENCIA_EL_POLO_2,3,C,C18,10:47:00,10:48:44,10:48:45,10:50:50
AGENCIA_EL_POLO_2,3,C,C19,10:47:14,10:50:51,10:52:19,10:52:20
AGENCIA_EL_POLO_2,3,C,C20,10:48:33,10:52:22,10:52:24,10:55:54
AGENCIA_EL_POLO_2,3,C,C24,11:18:29,11:20:33,11:20:34,11:25:06
AGENCIA_EL_POLO_2,3,C,C28,11:25:16,11:27:05,11:30:04,11:30:12
AGENCIA_EL_POLO_2,3,C,C31,11:27:53,11:30:23,11:30:27,11:40:04
AGENCIA_EL_POLO_2,3,C,C33,11:37:28,11:40:05,11:40:06,11:43:44
AGENCIA_EL_POLO_2,3,C,C36,11:42:52,11:43:48,11:43:51,12:08:08
AGENCIA_EL_POLO_2,3,C,C47,12:03:55,12:08:10,12:08:35,12:14:29
AGENCIA_EL_POLO_2,2,C,C6,09:27:30,09:27:56,09:27:59,09:30:58
AGENCIA_EL_POLO_2,2,C,C9,09:51:17,09:53:21,09:53:24,09:55:20
AGENCIA_EL_POLO_2,2,C,C10,09:54:44,09:55:21,09:55:22,09:55:46
AGENCIA_EL_POLO_2,2,C,C21,11:00:15,11:04:15,11:04:17,11:05:57
AGENCIA_EL_POLO_2,2,C,C25,11:21:57,11:23:19,11:23:21,11:25:45
AGENCIA_EL_POLO_2,2,C,C26,11:22:58,11:25:45,11:25:48,11:27:19
AGENCIA_EL_POLO_2,2,C,C29,11:25:40,11:27:20,11:27:23,11:29:10
AGENCIA_EL_POLO_2,2,C,C30,11:26:10,11:29:10,11:29:14,11:31:24
AGENCIA_EL_POLO_2,2,C,C32,11:35:27,11:35:50,11:35:54,11:40:35
AGENCIA_EL_POLO_2,2,C,C34,11:40:11,11:40:41,11:40:50,11:43:02
AGENCIA_EL_POLO_2,2,C,C35,11:42:41,11:43:03,11:43:05,11:54:33
AGENCIA_EL_POLO_2,2,C,C40,11:51:49,11:54:33,11:54:35,12:08:50
AGENCIA_EL_POLO_2,2,C,C48,12:04:19,12:08:51,12:08:55,12:22:21
AGENCIA_EL_POLO_2,2,C,C50,12:18:45,12:22:22,12:22:25,12:24:08
AGENCIA_EL_POLO_2,2,C,C55,12:33:47,12:34:24,12:34:50,12:39:44
AGENCIA_EL_POLO_2,2,C,C60,12:59:59,13:00:05,13:00:27,13:05:15
AGENCIA_EL_POLO_2,4,C,C22,11:15:00,11:15:09,11:15:14,11:18:30
AGENCIA_EL_POLO_2,4,C,C23,11:16:34,11:18:34,11:18:41,11:20:42
AGENCIA_EL_POLO_2,4,C,C27,11:23:13,11:26:12,11:26:15,11:30:33
AGENCIA_EL_POLO_2,4,C,C37,11:45:46,11:48:08,11:48:15,11:53:02
AGENCIA_EL_POLO_2,4,C,C38,11:46:16,11:53:05,11:53:08,11:55:16
AGENCIA_EL_POLO_2,4,C,C43,11:53:56,11:58:43,11:58:48,12:00:27
AGENCIA_EL_POLO_2,4,C,C44,11:54:14,12:00:30,12:00:40,12:00:53
AGENCIA_EL_POLO_2,4,C,C46,12:03:21,12:03:25,12:03:30,12:07:26
AGENCIA_EL_POLO_2,4,C,C49,12:17:38,12:17:48,12:17:57,12:20:07
AGENCIA_EL_POLO_2,4,C,C58,12:44:00,12:44:10,12:45:51,12:56:42
AGENCIA_EL_POLO_2,2,IV,IV1,09:32:51,09:32:51,09:32:51,09:33:30
AGENCIA_EL_POLO_2,2,IV,IV2,09:42:04,09:42:04,09:42:04,09:43:38
AGENCIA_EL_POLO_2,2,IV,IV3,09:56:02,09:56:02,09:56:02,10:03:30
AGENCIA_EL_POLO_2,2,IV,IV4,10:05:19,10:05:19,10:05:19,10:07:55
AGENCIA_EL_POLO_2,2,IV,IV5,10:17:53,10:17:53,10:17:53,10:23:27
AGENCIA_EL_POLO_2,2,IV,IV6,10:27:12,10:27:12,10:27:12,10:56:38
AGENCIA_EL_POLO_2,1,P,P1,09:01:10,09:01:17,09:01:55,09:03:49
AGENCIA_EL_POLO_2,1,P,P2,09:05:16,09:05:33,09:05:35,09:09:43
AGENCIA_EL_POLO_2,1,P,P3,09:17:55,09:17:57,09:18:03,09:20:46
AGENCIA_EL_POLO_2,1,P,P6,09:49:35,09:51:18,09:51:19,09:54:18
AGENCIA_EL_POLO_2,1,P,P7,09:50:17,09:54:19,09:54:23,09:57:31
AGENCIA_EL_POLO_2,1,P,P8,10:00:38,10:02:31,10:02:32,10:06:53
AGENCIA_EL_POLO_2,1,P,P9,10:28:58,10:29:14,10:29:15,10:30:20
AGENCIA_EL_POLO_2,1,P,P10,10:30:45,10:31:46,10:31:48,10:34:05
AGENCIA_EL_POLO_2,1,P,P12,10:34:07,10:36:28,10:36:30,10:39:35
AGENCIA_EL_POLO_2,1,P,P13,10:47:39,10:49:37,10:49:39,11:01:00
AGENCIA_EL_POLO_2,1,P,P15,10:59:50,11:01:01,11:01:02,11:05:01
AGENCIA_EL_POLO_2,1,P,P25,11:33:22,11:39:42,11:39:44,11:54:05
AGENCIA_EL_POLO_2,1,P,P27,11:51:19,11:55:17,11:55:18,11:57:04
AGENCIA_EL_POLO_2,1,P,P30,12:07:34,12:11:20,12:11:21,12:22:31
AGENCIA_EL_POLO_2,3,P,P11,10:33:04,10:33:10,10:38:44,10:39:05
AGENCIA_EL_POLO_2,3,P,P14,10:54:55,10:55:55,11:00:23,11:07:11
AGENCIA_EL_POLO_2,3,P,P17,11:05:54,11:07:12,11:07:14,11:16:44
AGENCIA_EL_POLO_2,3,P,P19,11:16:21,11:16:45,11:16:59,11:20:32
AGENCIA_EL_POLO_2,2,P,P4,09:34:16,09:34:22,09:34:29,09:36:27
AGENCIA_EL_POLO_2,2,P,P5,09:36:00,09:36:28,09:36:31,09:42:01
AGENCIA_EL_POLO_2,2,P,P20,11:20:12,11:21:06,11:21:09,11:23:16
AGENCIA_EL_POLO_2,2,P,P23,11:30:40,11:31:25,11:31:28,11:32:41
AGENCIA_EL_POLO_2,2,P,P24,11:32:55,11:33:03,11:33:11,11:35:49
AGENCIA_EL_POLO_2,4,P,P16,11:02:40,11:04:43,11:07:39,11:08:13
AGENCIA_EL_POLO_2,4,P,P18,11:11:59,11:12:06,11:12:13,11:15:07
AGENCIA_EL_POLO_2,4,P,P21,11:20:36,11:23:57,11:24:02,11:25:43
AGENCIA_EL_POLO_2,4,P,P22,11:23:38,11:25:45,11:25:49,11:26:10
AGENCIA_EL_POLO_2,4,P,P26,11:45:10,11:45:37,11:45:44,11:48:00
AGENCIA_EL_POLO_2,4,P,P28,11:51:26,11:55:26,11:55:29,11:58:40
AGENCIA_EL_POLO_2,4,P,P29,12:03:32,12:07:28,12:07:32,12:11:43
AGENCIA_EL_POLO_2,4,P,P31,12:13:30,12:13:46,12:13:56,12:16:47
AGENCIA_EL_POLO_2,4,P,P32,12:19:11,12:20:12,12:20:18,12:25:24
AGENCIA_EL_POLO_2,4,P,P33,12:32:14,12:32:20,12:32:39,12:35:37
AGENCIA_EL_POLO_2,4,P,P34,12:34:36,12:35:38,12:35:50,12:40:47
AGENCIA_EL_POLO_2,1,PR,PR1,09:48:49,09:50:14,09:50:15,09:51:16
AGENCIA_EL_POLO_2,1,PR,PR2,10:05:05,10:06:54,10:06:56,10:06:59
AGENCIA_EL_POLO_2,1,PR,PR3,10:39:43,10:39:49,10:40:06,10:42:03
AGENCIA_EL_POLO_2,1,PR,PR4,11:01:35,11:05:01,11:05:04,11:30:54
AGENCIA_EL_POLO_2,1,PR,PR8,11:28:48,11:30:55,11:30:56,11:33:45
AGENCIA_EL_POLO_2,1,PR,PR9,11:29:24,11:33:48,11:33:49,11:36:44
AGENCIA_EL_POLO_2,1,PR,PR10,11:34:17,11:36:45,11:36:46,11:38:50
AGENCIA_EL_POLO_2,1,PR,PR11,11:37:37,11:38:52,11:38:54,11:39:40
AGENCIA_EL_POLO_2,1,PR,PR12,12:05:43,12:07:31,12:07:34,12:11:18
AGENCIA_EL_POLO_2,3,PR,PR6,11:16:50,11:25:07,11:25:09,11:27:04
AGENCIA_EL_POLO_2,4,PR,PR5,11:16:42,11:20:44,11:20:47,11:23:55
AGENCIA_EL_POLO_2,4,PR,PR7,11:26:23,11:30:35,11:30:41,11:40:04
AGENCIA_EL_POLO_2,1,U,U1,09:07:25,09:09:44,09:09:45,09:11:01
AGENCIA_EL_POLO_2,1,U,U2,09:19:44,09:20:56,09:21:11,09:25:17
AGENCIA_EL_POLO_2,1,U,U3,09:59:45,09:59:54,09:59:59,10:02:30
AGENCIA_EL_POLO_2,1,U,U10,12:48:14,12:48:17,12:48:25,12:50:39
AGENCIA_EL_POLO_2,3,U,U7,12:12:49,12:14:30,12:14:32,12:15:27
AGENCIA_EL_POLO_2,2,U,U4,11:01:09,11:05:58,11:06:00,11:08:04
AGENCIA_EL_POLO_2,2,U,U8,12:24:28,12:24:30,12:24:38,12:27:39
AGENCIA_EL_POLO_2,2,U,U9,12:43:13,12:43:19,12:43:40,12:47:08
AGENCIA_EL_POLO_2,4,U,U5,11:36:33,11:40:08,11:40:20,11:45:32
AGENCIA_EL_POLO_2,4,U,U6,11:56:34,12:00:57,12:01:10,12:02:54
AGENCIA_JESUS_MARIA_1,1,C,C1,09:01:22,09:01:28,09:12:58,09:14:22
AGENCIA_JESUS_MARIA_1,1,C,C4,09:16:22,09:16:28,09:16:36,09:21:28
AGENCIA_JESUS_MARIA_1,1,C,C7,09:28:36,09:28:41,09:28:50,09:31:57
AGENCIA_JESUS_MARIA_1,1,C,C10,09:32:27,09:32:28,09:32:48,09:41:57
AGENCIA_JESUS_MARIA_1,1,C,C14,09:41:22,09:42:05,09:42:13,09:43:33
AGENCIA_JESUS_MARIA_1,1,C,C15,09:41:50,09:43:35,09:44:19,09:50:02
AGENCIA_JESUS_MARIA_1,1,C,C19,09:45:57,09:50:03,09:50:09,09:51:51
AGENCIA_JESUS_MARIA_1,1,C,C20,09:51:15,09:51:52,09:52:04,09:55:44
AGENCIA_JESUS_MARIA_1,1,C,C23,09:55:19,09:55:46,09:55:53,09:57:25
AGENCIA_JESUS_MARIA_1,1,C,C25,09:56:19,09:57:26,09:57:31,10:05:29
AGENCIA_JESUS_MARIA_1,1,C,C33,10:04:20,10:05:30,10:05:42,10:09:02
AGENCIA_JESUS_MARIA_1,1,C,C39,10:06:16,10:09:04,10:09:10,10:12:17
AGENCIA_JESUS_MARIA_1,1,C,C41,10:09:51,10:12:28,10:17:41,10:17:45
AGENCIA_JESUS_MARIA_1,1,C,C46,10:14:10,10:17:46,10:17:52,10:20:17
AGENCIA_JESUS_MARIA_1,1,C,C49,10:19:04,10:20:27,10:20:41,10:22:57
AGENCIA_JESUS_MARIA_1,1,C,C52,10:23:58,10:27:20,10:27:24,10:34:33
AGENCIA_JESUS_MARIA_1,1,C,C58,10:31:10,10:34:34,10:34:41,10:35:14
AGENCIA_JESUS_MARIA_1,1,C,C59,10:32:12,10:35:15,10:35:27,10:41:50
AGENCIA_JESUS_MARIA_1,1,C,C64,10:42:22,10:43:30,10:43:47,10:44:36
AGENCIA_JESUS_MARIA_1,1,C,C68,10:47:47,10:50:04,10:50:15,10:52:57
AGENCIA_JESUS_MARIA_1,1,C,C70,10:50:02,10:52:59,10:53:07,10:54:43
AGENCIA_JESUS_MARIA_1,1,C,C72,10:52:40,10:54:44,10:54:58,10:58:11
AGENCIA_JESUS_MARIA_1,1,C,C73,10:54:24,10:58:12,10:58:20,11:00:02
AGENCIA_JESUS_MARIA_1,1,C,C78,11:08:07,11:08:27,11:08:35,11:11:55
AGENCIA_JESUS_MARIA_1,1,C,C80,11:09:25,11:11:58,11:12:02,11:14:19
AGENCIA_JESUS_MARIA_1,1,C,C81,11:11:19,11:14:21,11:14:29,11:24:02
AGENCIA_JESUS_MARIA_1,1,C,C92,11:22:38,11:25:43,11:25:50,11:27:41
AGENCIA_JESUS_MARIA_1,1,C,C93,11:25:52,11:27:42,11:27:50,11:30:11
AGENCIA_JESUS_MARIA_1,1,C,C94,11:28:26,11:30:12,11:30:20,11:51:42
AGENCIA_JESUS_MARIA_1,1,C,C105,11:37:06,11:51:44,11:51:59,12:20:44
AGENCIA_JESUS_MARIA_1,1,C,C121,11:57:32,12:32:38,12:32:46,12:32:48
AGENCIA_JESUS_MARIA_1,1,C,C122,12:02:51,12:32:50,12:33:02,12:33:05
AGENCIA_JESUS_MARIA_1,1,C,C123,12:09:59,12:33:06,12:33:15,12:36:01
AGENCIA_JESUS_MARIA_1,1,C,C127,12:15:58,12:36:08,12:36:15,12:38:48
AGENCIA_JESUS_MARIA_1,1,C,C130,12:21:59,12:42:16,12:42:23,12:44:51
AGENCIA_JESUS_MARIA_1,2,C,C3,09:06:16,09:06:26,09:06:37,09:08:07
AGENCIA_JESUS_MARIA_1,2,C,C6,09:17:14,09:18:23,09:18:56,09:30:32
AGENCIA_JESUS_MARIA_1,2,C,C24,09:56:07,09:57:09,09:57:18,09:59:32
AGENCIA_JESUS_MARIA_1,2,C,C29,09:58:03,09:59:34,09:59:52,10:05:57
AGENCIA_JESUS_MARIA_1,2,C,C34,10:04:28,10:05:57,10:06:08,10:15:14
AGENCIA_JESUS_MARIA_1,2,C,C56,10:29:05,10:30:59,10:31:26,10:33:38
AGENCIA_JESUS_MARIA_1,2,C,C62,10:38:14,10:39:37,10:39:46,10:40:41
AGENCIA_JESUS_MARIA_1,2,C,C63,10:38:56,10:40:42,10:40:52,10:49:01
AGENCIA_JESUS_MARIA_1,2,C,C67,10:45:49,10:49:02,10:49:19,11:05:44
AGENCIA_JESUS_MARIA_1,2,C,C84,11:14:57,11:17:52,11:18:04,11:24:46
AGENCIA_JESUS_MARIA_1,2,C,C91,11:22:13,11:24:47,11:24:59,11:30:43
AGENCIA_JESUS_MARIA_1,2,C,C95,11:29:32,11:30:43,11:30:58,11:33:59
AGENCIA_JESUS_MARIA_1,2,C,C106,11:39:20,11:53:15,11:53:38,11:55:56
AGENCIA_JESUS_MARIA_1,2,C,C116,11:51:13,12:27:56,12:28:35,12:28:35
AGENCIA_JESUS_MARIA_1,2,C,C118,11:52:01,12:28:36,12:28:50,12:28:50
AGENCIA_JESUS_MARIA_1,2,C,C119,11:55:37,12:28:51,12:28:59,12:33:22
AGENCIA_JESUS_MARIA_1,2,C,C124,12:10:27,12:33:23,12:33:43,12:39:44
AGENCIA_JESUS_MARIA_1,2,C,C128,12:20:47,12:41:10,12:41:32,12:41:32
AGENCIA_JESUS_MARIA_1,2,C,C129,12:21:31,12:41:33,12:41:45,12:41:45
AGENCIA_JESUS_MARIA_1,6,C,C134,12:28:32,12:47:23,12:51:58,12:52:00
AGENCIA_JESUS_MARIA_1,2,C,C139,12:41:08,12:52:35,12:52:46,12:54:43
AGENCIA_JESUS_MARIA_1,2,C,C140,12:42:00,12:59:17,13:00:27,13:00:27
AGENCIA_JESUS_MARIA_1,2,C,C142,12:43:26,13:00:28,13:00:39,13:02:15
AGENCIA_JESUS_MARIA_1,2,C,C145,12:46:02,13:02:16,13:02:49,13:09:32
AGENCIA_JESUS_MARIA_1,6,C,C146,12:46:20,13:02:25,13:02:36,13:02:37
AGENCIA_JESUS_MARIA_1,6,C,C147,12:46:39,13:02:38,13:02:48,13:02:48
AGENCIA_JESUS_MARIA_1,6,C,C148,12:46:50,13:02:49,13:07:23,13:07:23
AGENCIA_JESUS_MARIA_1,2,C,C150,12:48:46,13:09:33,13:09:42,13:11:31
AGENCIA_JESUS_MARIA_1,6,C,C152,12:50:12,13:11:05,13:11:18,13:11:18
AGENCIA_JESUS_MARIA_1,6,C,C153,12:50:57,13:11:19,13:12:43,13:12:43
AGENCIA_JESUS_MARIA_1,2,C,C154,12:51:53,13:11:33,13:11:55,13:11:55
AGENCIA_JESUS_MARIA_1,2,C,C155,12:56:14,13:11:56,13:12:04,13:14:01
AGENCIA_JESUS_MARIA_1,6,C,C157,13:03:22,13:12:47,00:00:00,00:00:00
AGENCIA_JESUS_MARIA_1,4,C,C2,09:02:02,09:02:19,09:02:31,09:12:23
AGENCIA_JESUS_MARIA_1,4,C,C8,09:31:09,09:31:09,09:31:23,09:37:22
AGENCIA_JESUS_MARIA_1,4,C,C12,09:40:54,09:40:56,09:41:05,09:45:32
AGENCIA_JESUS_MARIA_1,4,C,C17,09:44:33,09:45:34,09:45:44,09:52:28
AGENCIA_JESUS_MARIA_1,4,C,C21,09:52:57,09:52:59,09:53:24,09:55:10
AGENCIA_JESUS_MARIA_1,4,C,C28,09:57:18,09:59:19,09:59:29,09:59:43
AGENCIA_JESUS_MARIA_1,4,C,C30,10:00:01,10:00:04,10:00:18,10:04:18
AGENCIA_JESUS_MARIA_1,4,C,C31,10:00:57,10:04:18,10:04:25,10:05:28
AGENCIA_JESUS_MARIA_1,4,C,C32,10:01:58,10:05:30,10:05:40,10:08:28
AGENCIA_JESUS_MARIA_1,4,C,C37,10:05:00,10:08:29,10:08:40,10:08:43
AGENCIA_JESUS_MARIA_1,4,C,C38,10:05:31,10:08:44,10:09:00,10:10:36
AGENCIA_JESUS_MARIA_1,4,C,C40,10:07:06,10:10:38,10:10:47,10:15:52
AGENCIA_JESUS_MARIA_1,4,C,C47,10:14:47,10:18:37,10:18:57,10:19:02
AGENCIA_JESUS_MARIA_1,4,C,C48,10:18:18,10:19:04,10:19:16,10:24:06
AGENCIA_JESUS_MARIA_1,4,C,C50,10:23:21,10:24:09,10:24:17,10:25:36
AGENCIA_JESUS_MARIA_1,4,C,C51,10:23:47,10:25:38,10:25:55,10:27:42
AGENCIA_JESUS_MARIA_1,4,C,C53,10:24:57,10:27:44,10:27:53,10:29:02
AGENCIA_JESUS_MARIA_1,4,C,C54,10:25:08,10:29:03,10:29:14,10:29:20
AGENCIA_JESUS_MARIA_1,4,C,C55,10:27:04,10:29:22,10:29:39,10:32:03
AGENCIA_JESUS_MARIA_1,4,C,C57,10:29:38,10:32:03,10:32:11,10:35:46
AGENCIA_JESUS_MARIA_1,4,C,C60,10:35:33,10:37:20,10:37:41,10:38:41
AGENCIA_JESUS_MARIA_1,4,C,C61,10:36:34,10:38:43,10:38:51,10:39:18
AGENCIA_JESUS_MARIA_1,4,C,C65,10:43:08,10:43:51,10:44:00,10:44:57
AGENCIA_JESUS_MARIA_1,4,C,C66,10:45:19,10:45:26,10:45:36,10:47:32
AGENCIA_JESUS_MARIA_1,4,C,C89,11:20:02,11:22:52,11:23:00,11:24:37
AGENCIA_JESUS_MARIA_1,4,C,C90,11:21:27,11:24:38,11:24:48,11:26:52
AGENCIA_JESUS_MARIA_1,4,C,C96,11:29:51,11:31:48,11:32:09,11:41:17
AGENCIA_JESUS_MARIA_1,4,C,C99,11:33:15,11:41:38,11:41:58,11:47:18
AGENCIA_JESUS_MARIA_1,4,C,C103,11:34:42,11:47:42,11:47:54,11:51:18
AGENCIA_JESUS_MARIA_1,4,C,C104,11:36:57,11:51:18,11:51:31,11:52:29
AGENCIA_JESUS_MARIA_1,4,C,C108,11:42:53,11:59:15,11:59:24,12:06:01
AGENCIA_JESUS_MARIA_1,4,C,C112,11:47:26,12:13:22,12:13:38,12:13:40
AGENCIA_JESUS_MARIA_1,4,C,C120,11:55:56,12:32:11,12:32:20,12:35:10
AGENCIA_JESUS_MARIA_1,4,C,C126,12:13:24,12:35:11,12:35:21,12:35:24
AGENCIA_JESUS_MARIA_1,4,C,C132,12:28:13,12:45:52,12:46:05,12:47:55
AGENCIA_JESUS_MARIA_1,4,C,C136,12:33:32,12:47:56,12:48:07,12:48:08
AGENCIA_JESUS_MARIA_1,4,C,C141,12:42:47,12:59:21,12:59:39,13:10:53
AGENCIA_JESUS_MARIA_1,4,C,C151,12:49:03,13:10:53,13:11:09,13:14:36
AGENCIA_JESUS_MARIA_1,5,C,C5,09:17:02,09:17:12,09:17:14,09:24:50
AGENCIA_JESUS_MARIA_1,5,C,C11,09:32:47,09:32:48,09:32:57,09:37:22
AGENCIA_JESUS_MARIA_1,5,C,C26,09:56:42,09:57:57,09:57:58,09:58:21
AGENCIA_JESUS_MARIA_1,5,C,C27,09:57:04,09:58:22,09:58:23,10:04:35
AGENCIA_JESUS_MARIA_1,5,C,C35,10:04:34,10:07:30,10:07:31,10:07:44
AGENCIA_JESUS_MARIA_1,5,C,C36,10:04:48,10:07:46,10:07:47,10:11:25
AGENCIA_JESUS_MARIA_1,5,C,C43,10:10:47,10:15:58,10:15:59,10:16:14
AGENCIA_JESUS_MARIA_1,5,C,C74,10:55:09,10:59:02,10:59:04,10:59:26
AGENCIA_JESUS_MARIA_1,5,C,C75,10:57:46,10:59:27,10:59:29,11:06:16
AGENCIA_JESUS_MARIA_1,5,C,C83,11:14:21,11:16:51,11:16:52,11:22:17
AGENCIA_JESUS_MARIA_1,5,C,C87,11:17:51,11:22:18,11:22:19,11:22:43
AGENCIA_JESUS_MARIA_1,5,C,C88,11:19:45,11:22:44,11:22:46,11:29:37
AGENCIA_JESUS_MARIA_1,5,C,C144,12:45:37,13:01:54,13:01:55,13:08:17
AGENCIA_JESUS_MARIA_1,5,C,C149,12:48:35,13:08:19,13:08:20,13:12:13
AGENCIA_JESUS_MARIA_1,5,C,C156,12:59:10,13:12:41,13:12:42,13:53:46
AGENCIA_JESUS_MARIA_1,3,C,C9,09:32:12,09:32:13,09:32:24,09:37:24
AGENCIA_JESUS_MARIA_1,3,C,C13,09:41:10,09:41:19,09:41:34,09:45:00
AGENCIA_JESUS_MARIA_1,3,C,C16,09:43:59,09:45:01,09:45:08,09:47:53
AGENCIA_JESUS_MARIA_1,3,C,C18,09:45:00,09:47:54,09:51:10,09:51:11
AGENCIA_JESUS_MARIA_1,3,C,C22,09:53:09,09:53:13,09:53:23,10:12:37
AGENCIA_JESUS_MARIA_1,3,C,C42,10:10:12,10:12:38,10:12:51,10:17:05
AGENCIA_JESUS_MARIA_1,3,C,C44,10:12:45,10:17:07,10:17:13,10:17:44
AGENCIA_JESUS_MARIA_1,3,C,C45,10:12:55,10:17:45,10:17:52,10:19:21
AGENCIA_JESUS_MARIA_1,3,C,C69,10:48:45,10:50:41,10:50:51,10:53:23
AGENCIA_JESUS_MARIA_1,3,C,C71,10:51:02,10:53:24,10:53:32,10:55:50
AGENCIA_JESUS_MARIA_1,3,C,C76,11:02:10,11:02:18,11:02:27,11:05:16
AGENCIA_JESUS_MARIA_1,3,C,C77,11:04:40,11:06:48,11:06:52,11:08:03
AGENCIA_JESUS_MARIA_1,3,C,C79,11:08:56,11:08:57,11:09:20,11:15:04
AGENCIA_JESUS_MARIA_1,3,C,C82,11:13:47,11:15:06,11:15:15,11:18:49
AGENCIA_JESUS_MARIA_1,3,C,C85,11:16:05,11:18:51,11:19:03,11:21:12
AGENCIA_JESUS_MARIA_1,3,C,C86,11:17:11,11:21:13,11:21:22,11:36:48
AGENCIA_JESUS_MARIA_1,3,C,C97,11:30:46,11:36:49,11:36:55,11:38:18
AGENCIA_JESUS_MARIA_1,3,C,C98,11:32:08,11:38:56,11:39:08,11:40:26
AGENCIA_JESUS_MARIA_1,3,C,C100,11:33:24,11:42:47,11:42:57,11:44:22
